brand,country,month,gamma_fit
ICPTW,Aldovia,2.0,"(0.4111703823855737, -6.105150940178482e-31, 0.06606464890205067)"
ICPTW,Aldovia,3.0,"(0.8565729292042461, -1.4846671245970868e-30, 0.0436509137106168)"
ICPTW,Aldovia,4.0,"(0.5858056891524226, -1.0229093640486076e-30, 0.0584574769463267)"
ICPTW,Aldovia,5.0,"(0.7315961696047837, -2.160021253006021e-31, 0.05174811081693592)"
ICPTW,Aldovia,6.0,"(0.6435539687588234, -7.983694578798697e-30, 0.04351083215620044)"
ICPTW,Aldovia,7.0,"(0.5728229942360401, -2.3022112463069425e-30, 0.04948606316747384)"
ICPTW,Aldovia,8.0,"(0.7175461716119695, -1.7459271582836341e-31, 0.04973328752519855)"
ICPTW,Aldovia,9.0,"(0.49617509455075093, -2.0079549136923964e-28, 0.05152864808416195)"
ICPTW,Aldovia,10.0,"(0.611313834568481, -1.7031816816865436e-30, 0.048353323259661574)"
ICPTW,Aldovia,11.0,"(0.8106840140548678, -2.5561913185125817e-28, 0.03857334385244682)"
ICPTW,Aldovia,12.0,"(0.7055293414740287, -1.1939484486354399e-25, 0.05179260176831245)"
ICPTW,Arrakis,1.0,"(0.6644430956838536, -1.534446720382361e-29, 0.049765888667844094)"
ICPTW,Arrakis,2.0,"(0.48414894887036697, -7.417365399169157e-31, 0.07560241189449785)"
ICPTW,Arrakis,3.0,"(0.5890489144819198, -2.6058733343149564e-30, 0.0528394630176752)"
ICPTW,Arrakis,4.0,"(0.710854671428857, -5.358973957571999e-29, 0.0472108871390106)"
ICPTW,Arrakis,5.0,"(0.6765035146906572, -3.1169135776699368e-30, 0.050391946437347776)"
ICPTW,Arrakis,6.0,"(0.533228462356035, -4.710620586137372e-31, 0.06427615056956844)"
ICPTW,Arrakis,7.0,"(0.3954099131054374, -3.3784787735969585e-31, 0.07017130480277659)"
ICPTW,Arrakis,8.0,"(0.6440478182392472, -4.27345697066647e-31, 0.04497773449957522)"
ICPTW,Arrakis,9.0,"(0.7514214613008252, -1.2414469988716993e-29, 0.05611584627226595)"
ICPTW,Arrakis,10.0,"(0.44605500418355126, -1.3026327834412035e-30, 0.07026595028113039)"
ICPTW,Arrakis,11.0,"(0.6135482072589953, -1.440438685038637e-29, 0.04406098846163109)"
ICPTW,Arrakis,12.0,"(0.9266119020436591, -2.4918435905266456e-29, 0.042341407423074386)"
ICPTW,Asgard,1.0,"(0.23974800282551084, -2.5579405725533593e-30, 0.07888249162665083)"
ICPTW,Asgard,2.0,"(0.6105513277785055, -5.479112650053293e-32, 0.061831483150154215)"
ICPTW,Asgard,3.0,"(0.737804613208801, -7.184841058976417e-30, 0.05193650438719735)"
ICPTW,Asgard,4.0,"(0.7355794984058794, -3.906705365196997e-30, 0.04892906833511977)"
ICPTW,Asgard,5.0,"(0.42488091861690797, -1.7323862707499102e-27, 0.09056718448383985)"
ICPTW,Asgard,6.0,"(0.5852736320820173, -1.3957098263058226e-27, 0.06960945473174224)"
ICPTW,Asgard,7.0,"(0.6922191508313285, -2.5076739594045099e-29, 0.04714917963861459)"
ICPTW,Asgard,8.0,"(0.5500114044138651, -2.3049580133020752e-32, 0.06368896390177803)"
ICPTW,Asgard,9.0,"(0.7611620683624949, -1.9454439090123405e-29, 0.05223878912054489)"
ICPTW,Asgard,10.0,"(0.46673990608116, -2.5024483541361228e-29, 0.06460701509015179)"
ICPTW,Asgard,11.0,"(0.7028656744496589, -4.394392227442405e-30, 0.05012069928351871)"
ICPTW,Asgard,12.0,"(0.7179147662840484, -7.97451301701082e-30, 0.059572891154099056)"
ICPTW,Coruscant,1.0,"(0.5026491510672606, -8.321378256583966e-30, 0.06970839856798469)"
ICPTW,Coruscant,2.0,"(6.055175515450257, -0.029026869891262477, 0.013005500516249897)"
ICPTW,Coruscant,3.0,"(7.02195385045343, -0.033572099800362576, 0.011320274046917647)"
ICPTW,Coruscant,4.0,"(0.27286719730747283, -7.958405644708837e-29, 0.45141075844387013)"
ICPTW,Coruscant,5.0,"(5.752573447626761, -0.03459363385779605, 0.015109621266215505)"
ICPTW,Coruscant,6.0,"(0.5805188666601626, -1.3334618081863862e-22, 0.06510846759560629)"
ICPTW,Coruscant,7.0,"(5.230979805075847, -0.024160652494348036, 0.013178553576559691)"
ICPTW,Coruscant,8.0,"(12.433184550749107, -0.05993468300959186, 0.008650539364711107)"
ICPTW,Coruscant,9.0,"(7.880170180252884, -0.03993030229610323, 0.010984841452603292)"
ICPTW,Coruscant,10.0,"(11.206716297726484, -0.051623763830688715, 0.00874614093588384)"
ICPTW,Coruscant,11.0,"(8.052373111285313, -0.03923371511713952, 0.010881365581064742)"
ICPTW,Coruscant,12.0,"(0.5327593553859487, -7.171744226846912e-30, 0.03632528206011462)"
ICPTW,Dorne,1.0,"(0.354449150939524, -7.948915355985277e-31, 0.09956449178501557)"
ICPTW,Dorne,2.0,"(0.3817512994158174, -8.67189013773557e-31, 0.12292470719078198)"
ICPTW,Dorne,3.0,"(0.29992801917851586, -2.5591007187416223e-30, 0.13597810520137665)"
ICPTW,Dorne,4.0,"(0.913637906982727, -6.060480164820995e-31, 0.043361426749935525)"
ICPTW,Dorne,5.0,"(0.3967765217976003, -4.3598877218121255e-32, 0.08234252891807158)"
ICPTW,Dorne,6.0,"(0.5602137180424911, -4.762238652007984e-29, 0.0625921468957703)"
ICPTW,Dorne,7.0,"(0.7932035152176482, -1.0868104704515405e-31, 0.13064722286026031)"
ICPTW,Dorne,8.0,"(0.8520381154942349, -5.880018039213863e-30, 0.040595809859200936)"
ICPTW,Dorne,9.0,"(0.6478475625830172, -3.055342183442032e-31, 0.08142402202377035)"
ICPTW,Dorne,10.0,"(0.7285011160111536, -3.083235828911933e-30, 0.11148003329734596)"
ICPTW,Dorne,11.0,"(0.5572898124927852, -4.939859565862295e-32, 0.06280901907216108)"
ICPTW,Dorne,12.0,"(0.31087700389658457, -8.620782882358553e-28, 0.0381090943405816)"
ICPTW,Elbonia,1.0,"(0.4383513922272019, -6.402051207262214e-30, 0.0646372725406075)"
ICPTW,Elbonia,2.0,"(0.28563276493964795, -3.8533291484153293e-32, 0.12492113229961929)"
ICPTW,Elbonia,3.0,"(0.3697890714156231, -1.6384305795962245e-31, 0.08654072425947995)"
ICPTW,Elbonia,4.0,"(0.2865215109729299, -3.8534195098631e-30, 0.03163050526723557)"
ICPTW,Elbonia,5.0,"(0.2869531124229858, -2.2343859099667636e-31, 0.10686600249805023)"
ICPTW,Elbonia,6.0,"(0.27845683018579426, -1.264006345400194e-27, 0.0445020698514776)"
ICPTW,Elbonia,7.0,"(0.603199035658734, -2.7859621523272518e-31, 0.03194391453458045)"
ICPTW,Elbonia,8.0,"(0.39686949152453876, -4.601581577173213e-31, 0.11496772047926264)"
ICPTW,Elbonia,9.0,"(0.5755383391529083, -2.599735680051983e-29, 0.8666755315306105)"
ICPTW,Elbonia,10.0,"(0.6049113556606677, -7.26427656202289e-30, 0.06112142151591552)"
ICPTW,Elbonia,11.0,"(0.39084614921463023, -1.9980740881623343e-25, 0.04846133408252442)"
ICPTW,Eriador,1.0,"(0.3064926048134293, -3.8546306936138576e-30, 0.08530370668888151)"
ICPTW,Eriador,2.0,"(0.28837647960299256, -5.550700402038519e-30, 0.08552070915533647)"
ICPTW,Eriador,3.0,"(0.6162091661378399, -7.346066597307885e-33, 0.17448321093286528)"
ICPTW,Eriador,4.0,"(0.21097996990675127, -1.8266205535813886e-31, 0.09000831536868209)"
ICPTW,Eriador,5.0,"(0.8829564029402714, -2.356777001181893e-29, 0.03040766672729872)"
ICPTW,Eriador,6.0,"(0.3872730646514337, -3.516100435223751e-31, 0.08049109897670674)"
ICPTW,Eriador,7.0,"(0.5240909762528114, -9.143690438733165e-30, 0.05329768461873284)"
ICPTW,Eriador,8.0,"(0.8354990879699444, -1.7668228078533085e-31, 0.04092269737188595)"
ICPTW,Eriador,9.0,"(0.5882519925362617, -3.187647559034055e-31, 0.09172281108180486)"
ICPTW,Eriador,10.0,"(0.6340029015091495, -9.257047342404458e-32, 0.1137583297148384)"
ICPTW,Eriador,11.0,"(0.6250878286993207, -7.985181819327802e-30, 0.06451415932999433)"
ICPTW,Eriador,12.0,"(0.3609903466263671, -1.945081184890739e-29, 0.0713484257082258)"
ICPTW,Essos,1.0,"(0.5214515628411859, -2.2004359629194317e-30, 0.059434623594518454)"
ICPTW,Essos,2.0,"(0.5718582036828578, -4.3737076398015356e-29, 0.03582625052174927)"
ICPTW,Essos,3.0,"(0.5592931405757107, -7.647347371470117e-30, 0.0535451731456737)"
ICPTW,Essos,4.0,"(0.4893726886954647, -2.3187998831314996e-28, 0.04845707918090319)"
ICPTW,Essos,5.0,"(0.6658789741879954, -6.702169736376781e-30, 0.031176663172861843)"
ICPTW,Essos,6.0,"(0.5445993768498003, -7.30071719557477e-30, 0.05079685723235025)"
ICPTW,Essos,7.0,"(0.3926051603390128, -1.1153243753106345e-29, 0.04208615888875993)"
ICPTW,Essos,8.0,"(0.33787337280909435, -2.9105045849852532e-30, 0.06039491533138405)"
ICPTW,Essos,9.0,"(0.43247694262642444, -4.280740781727191e-31, 0.05582660566939772)"
ICPTW,Essos,10.0,"(0.42677435049749146, -5.436638139630575e-30, 0.05958600599277751)"
ICPTW,Essos,11.0,"(0.47768354449038253, -1.243164681953533e-29, 0.06607959612172949)"
ICPTW,Essos,12.0,"(0.4763084408554097, -5.669614346190548e-29, 0.06537822444111407)"
ICPTW,Etheria,2.0,"(0.27433563476408984, -1.0297627772821403e-29, 0.14904600236378773)"
ICPTW,Etheria,3.0,"(0.36490489136954984, -1.6589111662188845e-30, 0.10044742154353996)"
ICPTW,Etheria,4.0,"(0.08041416649956942, -6.018190629010056e-30, 0.14539334065092682)"
ICPTW,Etheria,5.0,"(0.2556950833655667, -2.1251854965514313e-31, 0.14009024411235044)"
ICPTW,Etheria,6.0,"(0.7422252416632753, -1.3196426903230678e-30, 0.16550232372409157)"
ICPTW,Etheria,7.0,"(0.5136259928498286, -4.9034817734777115e-30, 0.24514485976138423)"
ICPTW,Etheria,8.0,"(0.2821114302180302, -4.659760501346052e-31, 0.04934156127614267)"
ICPTW,Etheria,9.0,"(0.27524546768774716, -3.605132683931616e-29, 0.14782822710560434)"
ICPTW,Etheria,10.0,"(0.1587445408241318, -7.858055621313894e-29, 0.3439951136075716)"
ICPTW,Etheria,11.0,"(0.09805292196260235, -1.6434989628933637e-28, 0.0705828505769891)"
ICPTW,Etheria,12.0,"(0.19529686388677298, -1.0683966198295417e-30, 0.16101588768219088)"
ICPTW,Ferelden,1.0,"(0.1278159487815147, -1.563602355475946e-30, 0.1651558070523805)"
ICPTW,Ferelden,2.0,"(0.2532663294123184, -7.757606783374882e-30, 0.05285163370296396)"
ICPTW,Ferelden,3.0,"(0.6585200044712379, -1.2452399066841851e-30, 0.05268517261231309)"
ICPTW,Ferelden,4.0,"(0.7778974200031219, -1.3018350062708504e-31, 0.1364795026711867)"
ICPTW,Ferelden,5.0,"(0.6708412536408992, -1.790042422187858e-30, 0.05057107252204815)"
ICPTW,Ferelden,6.0,"(0.828434686992378, -2.9389571336871665e-29, 0.06831807750509375)"
ICPTW,Ferelden,7.0,"(0.7786968895205433, -9.749151737223696e-31, 0.14085598327879836)"
ICPTW,Ferelden,8.0,"(0.29515304057152164, -3.3676131891465355e-29, 0.04726632144772193)"
ICPTW,Ferelden,9.0,"(0.23842228968909568, -3.4293037907815986e-29, 0.08229870466425557)"
ICPTW,Ferelden,10.0,"(0.42445628723389195, -2.5155255217040305e-29, 0.09399279549869444)"
ICPTW,Ferelden,11.0,"(0.20943717294745134, -7.190445913935276e-31, 0.11319537710001473)"
ICPTW,Ferelden,12.0,"(0.5758225606942473, -1.6917044807402053e-30, 0.17910090441142967)"
ICPTW,Hogwarts,1.0,"(0.5798850810126948, -4.170213770501966e-30, 0.04265966711633634)"
ICPTW,Hogwarts,2.0,"(0.3359323715138695, -2.067820969427614e-29, 0.09332825507425602)"
ICPTW,Hogwarts,3.0,"(0.3793159370175896, -1.2913292205491254e-29, 0.043871299302650525)"
ICPTW,Hogwarts,4.0,"(0.6238748507424581, -3.4774499308534624e-30, 0.05798209820396712)"
ICPTW,Hogwarts,5.0,"(0.7344947383449769, -3.3862373665359693e-29, 0.06016238687702552)"
ICPTW,Hogwarts,6.0,"(0.7144278060780527, -5.146791329257409e-29, 0.04528568843556231)"
ICPTW,Hogwarts,7.0,"(0.6469575282297262, -1.6917521827943544e-29, 0.044548428609140295)"
ICPTW,Hogwarts,8.0,"(0.9018820482259646, -1.0287373484948208e-31, 0.052344422766412074)"
ICPTW,Hogwarts,9.0,"(0.47135966461891776, -2.5884367350143702e-30, 0.04323702437916725)"
ICPTW,Hogwarts,10.0,"(0.8847127879378311, -7.813391216927156e-30, 0.04351617730999323)"
ICPTW,Hogwarts,11.0,"(0.26563575746493523, -5.885971184795435e-29, 1.3356844773676593)"
ICPTW,Hogwarts,12.0,"(0.6538503672482607, -3.492936040047408e-29, 0.058993577617662205)"
ICPTW,Latveria,1.0,"(6.136434823800121, -0.03674118593776834, 0.014135438207335363)"
ICPTW,Latveria,2.0,"(39.88281863082304, -0.11172597948839033, 0.004070898148803192)"
ICPTW,Latveria,3.0,"(81.97692246677025, -0.1421487551774582, 0.002343937135209445)"
ICPTW,Latveria,4.0,"(7.128303536160015, -0.020749370705886526, 0.009984080573488275)"
ICPTW,Latveria,5.0,"(6.271168701039711, -0.02454320575653113, 0.011654429652341865)"
ICPTW,Latveria,6.0,"(17.490103629565407, -0.05329977574369879, 0.005906184580279214)"
ICPTW,Latveria,7.0,"(3.5961521644318957, -0.00465791621499876, 0.013473662467327785)"
ICPTW,Latveria,8.0,"(0.6320464673253974, -3.170097929815e-27, 0.05204018233696031)"
ICPTW,Latveria,9.0,"(11.753081185338612, -0.03154384953076217, 0.006610837955307699)"
ICPTW,Latveria,10.0,"(19.327443677491907, -0.0631989904611703, 0.005676416568925358)"
ICPTW,Latveria,11.0,"(0.8956272644918273, -3.2159219560436483e-29, 0.05776344811337024)"
ICPTW,Latveria,12.0,"(3.6601527821143547, -0.016137970461206123, 0.020480484761872867)"
ICPTW,Panem,1.0,"(21.16639693930972, -0.05420851819636224, 0.004751217334603316)"
ICPTW,Panem,2.0,"(10.312989305125996, -0.02402981798698796, 0.007143925447941566)"
ICPTW,Panem,3.0,"(0.30302579286103515, -1.0215333952679078e-28, 1.521749565998375)"
ICPTW,Panem,4.0,"(17.470566601003178, -0.053009045819064106, 0.00589614802638225)"
ICPTW,Panem,5.0,"(16.844138191601036, -0.04199202786115738, 0.005537480013180622)"
ICPTW,Panem,6.0,"(0.3002331094830649, -2.7897780939756773e-30, 1.163133237364081)"
ICPTW,Panem,7.0,"(8.671634873976284, -0.019635008340798232, 0.007472210431939464)"
ICPTW,Panem,8.0,"(14.942133439848256, -0.032259546437341066, 0.005183815951629922)"
ICPTW,Panem,9.0,"(121.77652017880527, -0.14041897394007768, 0.001537263504602844)"
ICPTW,Panem,10.0,"(34.57610552980851, -0.06103015995928109, 0.003113776973867899)"
ICPTW,Panem,11.0,"(275.3542741558, -0.2746849120341932, 0.0011727863795378906)"
ICPTW,Panem,12.0,"(63780.665501578784, -7.778759434559838, 0.00012279253182098562)"
ICPTW,Prydain,1.0,"(0.875209408331111, -9.52902958192024e-33, 0.16432603807697377)"
ICPTW,Prydain,2.0,"(0.17502791969627268, -1.4143554897586212e-33, 0.04315160976277731)"
ICPTW,Prydain,3.0,"(0.17794988464601294, -7.2081174968236685e-31, 0.03289273726498264)"
ICPTW,Prydain,4.0,"(0.47377371793138, -1.0475358586014947e-31, 0.0947561569330241)"
ICPTW,Prydain,5.0,"(0.06437019726591489, -2.834778681017401e-31, 0.11754574987202676)"
ICPTW,Prydain,6.0,"(0.07781853614831519, -1.2346802624357037e-29, 0.02701200124420025)"
ICPTW,Prydain,7.0,"(0.5727457101810849, -2.1750622230808577e-32, 0.075631786478201)"
ICPTW,Prydain,8.0,"(0.21790468307628502, -5.580088422460396e-30, 0.02967527500910852)"
ICPTW,Prydain,9.0,"(0.260008083374444, -1.390083122244469e-29, 0.11128775281717768)"
ICPTW,Prydain,10.0,"(0.041731049873780304, -2.5966414258605333e-30, 0.1809206856439311)"
ICPTW,Prydain,11.0,"(0.07233580482679448, -5.8157078539537534e-30, 0.10023012239313987)"
ICPTW,Prydain,12.0,"(0.25528125058329093, -6.69528163905946e-30, 0.11644826910691448)"
ICPTW,Qarth,1.0,"(0.5320406490692693, -9.911732007632992e-31, 0.04255312165428976)"
ICPTW,Qarth,2.0,"(0.9252241701138959, 0.0006519470115796548, 0.05295909396373773)"
ICPTW,Qarth,3.0,"(0.7360418402957329, -4.0349535225422076e-28, 0.06283262742078385)"
ICPTW,Qarth,4.0,"(0.97954740040548, -6.465954726650342e-30, 0.040354887076235954)"
ICPTW,Qarth,5.0,"(0.7176670924723196, -5.244951065432213e-30, 0.0652152063012057)"
ICPTW,Qarth,6.0,"(0.6818017041214673, -7.540979320022331e-28, 0.052052140291618934)"
ICPTW,Qarth,7.0,"(1.1217251787754041, -8.009410306021456e-05, 0.0403895250792248)"
ICPTW,Qarth,8.0,"(0.8372262388330012, -1.4489790189639805e-29, 0.04401481838784254)"
ICPTW,Qarth,9.0,"(0.8589607394173848, -1.3765169748528144e-29, 0.04710750191904421)"
ICPTW,Qarth,10.0,"(0.8877609110685072, -1.8396750312241214e-29, 0.04703680846789726)"
ICPTW,Qarth,11.0,"(0.7898091868666786, -3.421583406456358e-28, 0.060157860084689735)"
ICPTW,Qarth,12.0,"(0.7471359723230913, -9.582738761703607e-31, 0.06130081583976457)"
ICPTW,Sokovia,1.0,"(0.49095654308046616, -3.1199977958726555e-30, 0.07671035553297759)"
ICPTW,Sokovia,2.0,"(0.6609722660175372, -2.4250957871256867e-31, 0.07479161287572006)"
ICPTW,Sokovia,3.0,"(0.6146021169958495, -5.6777775679256694e-30, 0.05521405902809447)"
ICPTW,Sokovia,4.0,"(0.8210698240371315, -1.7577025216063425e-31, 0.05973295069012681)"
ICPTW,Sokovia,5.0,"(0.7852858238715716, -2.9979862181258205e-21, 0.05529070172873373)"
ICPTW,Sokovia,6.0,"(0.7349292597493098, -1.6326632946632316e-30, 0.07050174577386592)"
ICPTW,Sokovia,7.0,"(0.6946998637092555, -4.924779260179939e-28, 0.044693027510307334)"
ICPTW,Sokovia,8.0,"(0.7537574659833751, -1.913812032162898e-28, 0.054303614262096386)"
ICPTW,Sokovia,9.0,"(0.8757037344982319, -2.1018142894605853e-29, 0.04591193535733505)"
ICPTW,Sokovia,10.0,"(0.34152295230249463, -3.0241598542548538e-30, 0.07098170744336149)"
ICPTW,Sokovia,11.0,"(0.679074070434804, -6.681882673948277e-30, 0.05839166547428587)"
ICPTW,Sokovia,12.0,"(0.3375999729436566, -1.3159548942471722e-30, 0.0742258858801416)"
ICPTW,Themyscira,1.0,"(0.6890213908891448, -3.164955927065411e-31, 0.049183152940535386)"
ICPTW,Themyscira,2.0,"(0.8433080490433345, -2.652415221259765e-28, 0.059386159006494285)"
ICPTW,Themyscira,3.0,"(0.8402183793483877, -6.196667423904954e-28, 0.0467715587111346)"
ICPTW,Themyscira,4.0,"(0.7015190401972025, -3.5720337085941264e-30, 0.037190831017663)"
ICPTW,Themyscira,5.0,"(0.7153598117788189, -1.520880097783128e-30, 0.0692708005537538)"
ICPTW,Themyscira,6.0,"(0.737871655939353, -1.7084726794961879e-28, 0.05886872308543198)"
ICPTW,Themyscira,7.0,"(0.7615188393909533, -1.1038125981629003e-27, 0.03682626584882859)"
ICPTW,Themyscira,8.0,"(0.5092658552228795, -2.2746579672431808e-27, 0.06871000272458758)"
ICPTW,Themyscira,9.0,"(0.7137767432516537, -1.0201007705745597e-28, 0.06022110632709232)"
ICPTW,Themyscira,10.0,"(0.6752567956406723, -2.090190978078494e-30, 0.07185208528830772)"
ICPTW,Themyscira,11.0,"(0.8403978365489597, -1.0102205880915618e-28, 0.04656129333871413)"
ICPTW,Themyscira,12.0,"(0.3559174638967286, -4.137182169898815e-31, 0.06721429687902565)"
ICPTW,Vulcan,1.0,"(0.7952371133805325, -2.1430731046830884e-30, 0.03862516476410223)"
ICPTW,Vulcan,2.0,"(0.5671159360294085, -1.5861891706829362e-25, 0.10733587377373133)"
ICPTW,Vulcan,3.0,"(0.4749509863606375, -1.763346721956365e-28, 0.06719794377293925)"
ICPTW,Vulcan,4.0,"(0.736909614201252, -7.051009958488696e-29, 0.04888080945515462)"
ICPTW,Vulcan,5.0,"(0.8504224006047859, -1.0501371283625474e-25, 0.05610473849711783)"
ICPTW,Vulcan,6.0,"(0.7821409004366042, -6.328445775433517e-29, 0.04359163236033192)"
ICPTW,Vulcan,7.0,"(0.9294107667376872, -8.517183746511922e-29, 0.03608982213398066)"
ICPTW,Vulcan,8.0,"(0.5777397584393935, -1.0898995866847299e-31, 0.06270882638303077)"
ICPTW,Vulcan,9.0,"(0.8020959558780529, -3.0982609749425106e-29, 0.038496870928699856)"
ICPTW,Vulcan,10.0,"(0.49057401416197344, -1.6413721347583575e-29, 0.037073830593208956)"
ICPTW,Vulcan,11.0,"(0.21383188851489848, -4.1467561292398044e-30, 0.04215248523737918)"
ICPTW,Vulcan,12.0,"(0.8619598015238175, -6.306561903345684e-29, 0.04782921278522899)"
ICPTW,Wakanda,1.0,"(0.6369244605953135, -3.569706520186027e-30, 0.08532857085411538)"
ICPTW,Wakanda,2.0,"(0.2772354659182307, -5.8910353258814935e-30, 0.08050318961384757)"
ICPTW,Wakanda,3.0,"(0.5730775258859397, -2.736406857363332e-29, 0.043164809376344954)"
ICPTW,Wakanda,4.0,"(0.11309033729257145, -1.7630078319528312e-31, 0.07510868373563691)"
ICPTW,Wakanda,5.0,"(0.3183109855795644, -3.1690962886658535e-31, 0.09430373580007889)"
ICPTW,Wakanda,6.0,"(0.45878105301359684, -3.2499286628384674e-30, 0.05098610284997496)"
ICPTW,Wakanda,7.0,"(0.41606389052049086, -9.097978086858208e-30, 0.04838494922581637)"
ICPTW,Wakanda,8.0,"(0.7748687207220064, -8.615238906207665e-29, 0.03747869853624369)"
ICPTW,Wakanda,9.0,"(0.30037862728832, -2.466863991700791e-30, 0.0954175226060881)"
ICPTW,Wakanda,10.0,"(0.7646363030983317, -1.2222851599285425e-28, 0.032399957831587306)"
ICPTW,Wakanda,11.0,"(0.0979582814957129, -1.6265499678710976e-28, 0.13666507386308263)"
ICPTW,Wakanda,12.0,"(0.5240393066240043, -1.2831207989232928e-29, 0.0578082914955899)"
ICPTW,Yunkai,1.0,"(0.7370192031360963, -1.0265897320036436e-31, 0.09926483552677098)"
ICPTW,Yunkai,2.0,"(0.09109747171083898, -8.262603836974106e-30, 0.110442662756229)"
ICPTW,Yunkai,3.0,"(0.3420815409124919, -3.27367357126011e-30, 0.06688907128877439)"
ICPTW,Yunkai,4.0,"(0.11657166091261584, -2.5972896811720062e-30, 0.14830292110663348)"
ICPTW,Yunkai,5.0,"(0.13030704244015845, -2.4823456277027236e-30, 0.09916450903679949)"
ICPTW,Yunkai,6.0,"(0.44642134529767663, -1.6333983987000276e-30, 0.05175917507375606)"
ICPTW,Yunkai,7.0,"(0.15999531147288526, -5.048697658923816e-28, 0.05226314990544184)"
ICPTW,Yunkai,8.0,"(0.05449203480702594, -6.141445262570154e-31, 0.1352822139909048)"
ICPTW,Yunkai,9.0,"(0.6079181202896864, -3.5674700984279376e-29, 0.055617140037132126)"
ICPTW,Yunkai,10.0,"(0.31565945473851087, -5.581279654292566e-29, 0.06946602468826452)"
ICPTW,Yunkai,11.0,"(0.15607485462177034, -7.739415316046574e-31, 0.10013402957280654)"
ICPTW,Yunkai,12.0,"(0.2289321160163423, -1.2853456754573725e-29, 0.07958437003839278)"
ICPTW,Zamunda,1.0,"(0.46955464039603245, -1.0411520406057034e-30, 0.05385120655985051)"
ICPTW,Zamunda,2.0,"(0.5531173649219541, -1.2848775402202723e-29, 0.04641759754931164)"
ICPTW,Zamunda,3.0,"(0.7779923796964303, -5.366553978522722e-29, 0.03785107945991248)"
ICPTW,Zamunda,4.0,"(0.7708498486470394, -2.117736005990536e-27, 0.04229703392916878)"
ICPTW,Zamunda,5.0,"(0.5819080880469949, -1.897772050619678e-29, 0.043095892872164795)"
ICPTW,Zamunda,6.0,"(0.8729251163061251, -1.8321822778654915e-28, 0.038813172558395004)"
ICPTW,Zamunda,7.0,"(0.32128594307432323, -3.975402829043245e-29, 0.06270994650042386)"
