brand,country,month,norm_fit
BNCPE,Narnia,10.0,"(0.04504504504504505, 0.03399708158615965)"
BNCPE,Narnia,11.0,"(0.04651162790697674, 0.033096026510816244)"
BNCPE,Narnia,12.0,"(0.05376344086021505, 0.056801546169908804)"
BNCPE,Panem,1.0,"(0.04838709677419355, 0.032542414691275945)"
BNCPE,Panem,2.0,"(0.05, 0.027710016488638387)"
BNCPE,Panem,3.0,"(0.045454545454545456, 0.026742249107984683)"
BNCPE,Panem,4.0,"(0.049999999999999996, 0.03296781133702905)"
BNCPE,Panem,5.0,"(0.05084745762711865, 0.03281245868266225)"
BNCPE,Panem,6.0,"(0.05084745762711865, 0.03272009164612814)"
BNCPE,Panem,7.0,"(0.04545454545454546, 0.022477528167875523)"
BNCPE,Panem,8.0,"(0.04545454545454545, 0.02675511659328729)"
BNCPE,Panem,9.0,"(0.046153846153846156, 0.024020424569901843)"
BNCPE,Panem,10.0,"(0.04615384615384616, 0.02717848396694189)"
BNCPE,Panem,11.0,"(0.048387096774193554, 0.02676968796360239)"
BNCPE,Panem,12.0,"(0.05555555555555555, 0.04046947866405156)"
BNCPE,Prydain,1.0,"(0.0476190476190476, 0.10387327613302076)"
BNCPE,Prydain,2.0,"(0.05714285714285714, 0.13249995334222103)"
BNCPE,Prydain,3.0,"(0.046153846153846156, 0.10216948386992783)"
BNCPE,Prydain,4.0,"(0.05263157894736842, 0.10996196466883444)"
BNCPE,Prydain,5.0,"(0.047619047619047616, 0.10734962271112258)"
BNCPE,Prydain,6.0,"(0.05, 0.10666035701680907)"
BNCPE,Prydain,7.0,"(0.045454545454545456, 0.10064389655141677)"
BNCPE,Prydain,8.0,"(0.04651162790697674, 0.1162409163362438)"
BNCPE,Prydain,9.0,"(0.04918032786885246, 0.10170675376491771)"
BNCPE,Prydain,10.0,"(0.04918032786885246, 0.10966942055651493)"
BNCPE,Prydain,11.0,"(0.04716981132075472, 0.1066960349019947)"
BNCPE,Prydain,12.0,"(0.056338028169014086, 0.11764458877821765)"
BNCPE,Qarth,1.0,"(0.047058823529411764, 0.0573991598468109)"
BNCPE,Qarth,2.0,"(0.05, 0.05301241505606383)"
BNCPE,Qarth,3.0,"(0.04651162790697676, 0.055942074690914785)"
BNCPE,Qarth,4.0,"(0.05, 0.055187515115080334)"
BNCPE,Qarth,5.0,"(0.05172413793103448, 0.05383572587496334)"
BNCPE,Qarth,6.0,"(0.04950495049504951, 0.051049406997117804)"
BNCPE,Qarth,7.0,"(0.04587155963302753, 0.04458449296496804)"
BNCPE,Qarth,8.0,"(0.04672897196261682, 0.04414432977069936)"
BNCPE,Qarth,9.0,"(0.047619047619047616, 0.048089579474923864)"
BNCPE,Qarth,10.0,"(0.04504504504504504, 0.045690774460271096)"
BNCPE,Qarth,11.0,"(0.047619047619047616, 0.04681259670566541)"
BNCPE,Qarth,12.0,"(0.05333333333333334, 0.051562106129719884)"
BNCPE,Sokovia,6.0,"(0.05263157894736842, 0.0486907286433527)"
BNCPE,Sokovia,8.0,"(0.047619047619047616, 0.0842128377630353)"
BNCPE,Themyscira,1.0,"(0.04819277108433735, 0.05682818152490477)"
BNCPE,Themyscira,2.0,"(0.050632911392405056, 0.05806483232965999)"
BNCPE,Themyscira,3.0,"(0.047619047619047616, 0.05314910556904789)"
BNCPE,Themyscira,4.0,"(0.05194805194805195, 0.06247340890193517)"
BNCPE,Themyscira,5.0,"(0.05454545454545453, 0.06673000097049875)"
BNCPE,Themyscira,6.0,"(0.049504950495049514, 0.054096398048643766)"
BNCPE,Themyscira,7.0,"(0.04545454545454546, 0.046264388516121295)"
BNCPE,Themyscira,8.0,"(0.04672897196261682, 0.05259174190246148)"
BNCPE,Themyscira,9.0,"(0.047169811320754707, 0.05146440187158737)"
BNCPE,Themyscira,10.0,"(0.04672897196261682, 0.049538980469504335)"
BNCPE,Themyscira,11.0,"(0.04672897196261682, 0.04551215547260713)"
BNCPE,Themyscira,12.0,"(0.056818181818181816, 0.06973953168084923)"
BNCPE,Vulcan,1.0,"(0.046511627906976744, 0.06295825628272002)"
BNCPE,Vulcan,2.0,"(0.050632911392405056, 0.0613955570261334)"
BNCPE,Vulcan,3.0,"(0.04651162790697674, 0.056329826819897164)"
BNCPE,Vulcan,4.0,"(0.05263157894736842, 0.05464976133103499)"
BNCPE,Vulcan,5.0,"(0.051948051948051945, 0.060910864762869506)"
BNCPE,Vulcan,6.0,"(0.046511627906976744, 0.05918879458899176)"
BNCPE,Vulcan,7.0,"(0.04545454545454546, 0.048940984905586)"
BNCPE,Vulcan,8.0,"(0.0449438202247191, 0.057084736592244896)"
BNCPE,Vulcan,9.0,"(0.047058823529411764, 0.059250083067402225)"
BNCPE,Vulcan,10.0,"(0.04444444444444444, 0.05481864873156982)"
BNCPE,Vulcan,11.0,"(0.04629629629629631, 0.053691983707568225)"
BNCPE,Vulcan,12.0,"(0.05194805194805195, 0.06623545441914822)"
BNCPE,Westeros,1.0,"(0.05194805194805195, 0.04598002192617455)"
BNCPE,Westeros,2.0,"(0.05555555555555555, 0.048252203745825485)"
BNCPE,Westeros,3.0,"(0.05, 0.03843100741500796)"
BNCPE,Westeros,4.0,"(0.0547945205479452, 0.0570931181672546)"
BNCPE,Westeros,5.0,"(0.051948051948051945, 0.038613398750314464)"
BNCPE,Westeros,6.0,"(0.054054054054054064, 0.04070690269418862)"
BNCPE,Westeros,7.0,"(0.049504950495049514, 0.050082543974920714)"
BNCPE,Westeros,8.0,"(0.06666666666666667, 0.07466290060745256)"
BNCPE,Westeros,9.0,"(0.05194805194805196, 0.055579172174278685)"
BNCPE,Westeros,10.0,"(0.04950495049504951, 0.04797631186771289)"
BNCPE,Westeros,11.0,"(0.053191489361702135, 0.04925412167566863)"
BNCPE,Westeros,12.0,"(0.06382978723404256, 0.05967708167824187)"
BNCPE,Yunkai,1.0,"(0.046511627906976744, 0.1061739017655748)"
BNCPE,Yunkai,2.0,"(0.05, 0.09856726252727481)"
BNCPE,Yunkai,3.0,"(0.04878048780487805, 0.08200692479673347)"
BNCPE,Yunkai,4.0,"(0.05172413793103448, 0.10807822427825527)"
BNCPE,Yunkai,5.0,"(0.05128205128205128, 0.08763598530101746)"
BNCPE,Yunkai,6.0,"(0.049180327868852465, 0.08563394214698662)"
BNCPE,Yunkai,7.0,"(0.044444444444444446, 0.08573369940870315)"
BNCPE,Yunkai,8.0,"(0.04477611940298507, 0.08491737738995889)"
BNCPE,Yunkai,9.0,"(0.04716981132075472, 0.10083092982588972)"
BNCPE,Yunkai,10.0,"(0.0449438202247191, 0.10091535936974463)"
BNCPE,Yunkai,11.0,"(0.046511627906976744, 0.10274778741621872)"
BNCPE,Yunkai,12.0,"(0.058823529411764705, 0.10484939183395167)"
BNCPE,Zamunda,1.0,"(0.046511627906976744, 0.04610472577566364)"
BNCPE,Zamunda,2.0,"(0.05194805194805195, 0.04360732278792119)"
BNCPE,Zamunda,3.0,"(0.04651162790697676, 0.042982483502886)"
BNCPE,Zamunda,4.0,"(0.049999999999999996, 0.04363363606557056)"
BNCPE,Zamunda,5.0,"(0.04819277108433736, 0.04104724725764675)"
BNCPE,Zamunda,6.0,"(0.05128205128205128, 0.04054057781400666)"
BNCPE,Zamunda,7.0,"(0.04444444444444444, 0.04266811987649098)"
BNCPE,Zamunda,8.0,"(0.046511627906976744, 0.04136983621354202)"
BNCPE,Zamunda,9.0,"(0.04615384615384615, 0.039147529726038306)"
BNCPE,Zamunda,10.0,"(0.04672897196261682, 0.044345770829696936)"
BNCPE,Zamunda,11.0,"(0.04807692307692308, 0.04265863628336582)"
BNCPE,Zamunda,12.0,"(0.05263157894736842, 0.051387484134470696)"
BQSIJ,Aldovia,1.0,"(0.047619047619047616, 0.0480541894284436)"
BQSIJ,Aldovia,2.0,"(0.05, 0.038356063350737976)"
BQSIJ,Aldovia,3.0,"(0.05, 0.042565626412423896)"
BQSIJ,Aldovia,4.0,"(0.05, 0.039060671332294544)"
BQSIJ,Aldovia,5.0,"(0.047619047619047616, 0.03945419136566067)"
BQSIJ,Aldovia,6.0,"(0.05263157894736842, 0.04861392615604161)"
BQSIJ,Aldovia,7.0,"(0.042553191489361694, 0.041763254488947556)"
BQSIJ,Aldovia,8.0,"(0.048780487804878044, 0.0394126072920582)"
BQSIJ,Aldovia,9.0,"(0.051282051282051294, 0.0447068792770509)"
BQSIJ,Aldovia,10.0,"(0.043478260869565216, 0.028689457626828344)"
BQSIJ,Aldovia,11.0,"(0.049999999999999996, 0.050916955465485844)"
BQSIJ,Aldovia,12.0,"(0.058823529411764705, 0.07485662829319462)"
BRBUX,Arrakis,1.0,"(0.04705882352941176, 0.0665523852654078)"
BRBUX,Arrakis,2.0,"(0.04938271604938271, 0.06601880476913556)"
BRBUX,Arrakis,3.0,"(0.04477611940298507, 0.06346596584102847)"
BRBUX,Arrakis,4.0,"(0.047619047619047616, 0.06768501006120184)"
BRBUX,Arrakis,5.0,"(0.045454545454545456, 0.06824293328996814)"
BRBUX,Arrakis,6.0,"(0.046153846153846156, 0.05726822007247144)"
BRBUX,Arrakis,7.0,"(0.046511627906976744, 0.06638277303094017)"
BRBUX,Arrakis,8.0,"(0.04444444444444445, 0.06826178816762202)"
BRBUX,Arrakis,9.0,"(0.047619047619047616, 0.08599990493873493)"
BRBUX,Arrakis,10.0,"(0.04545454545454546, 0.06619356936107766)"
BRBUX,Arrakis,11.0,"(0.050847457627118654, 0.07115022260693611)"
BRBUX,Arrakis,12.0,"(0.04761904761904763, 0.06542731113156651)"
BRBUX,Braavos,1.0,"(0.05494505494505496, 0.05008951045194604)"
BRBUX,Braavos,2.0,"(0.05172413793103449, 0.03681670157444702)"
BRBUX,Braavos,3.0,"(0.04819277108433735, 0.04795239105642654)"
BRBUX,Braavos,4.0,"(0.051282051282051294, 0.038567732097456967)"
BRBUX,Braavos,5.0,"(0.05333333333333334, 0.05435522860995336)"
BRBUX,Braavos,6.0,"(0.046875, 0.04702521120413803)"
BRBUX,Braavos,7.0,"(0.047619047619047616, 0.03886180251700465)"
BRBUX,Braavos,8.0,"(0.056603773584905655, 0.0500596573042126)"
BRBUX,Braavos,9.0,"(0.05263157894736841, 0.05559770805707984)"
BRBUX,Braavos,10.0,"(0.048543689320388335, 0.04472072297532345)"
BRBUX,Braavos,11.0,"(0.05172413793103448, 0.047966380474057796)"
BRBUX,Braavos,12.0,"(0.05555555555555555, 0.04230923081846877)"
BRBUX,Hogwarts,1.0,"(0.04545454545454546, 0.0503677162577269)"
BRBUX,Hogwarts,2.0,"(0.05, 0.06772978574887027)"
BRBUX,Hogwarts,3.0,"(0.045454545454545456, 0.04856992848051745)"
BRBUX,Hogwarts,5.0,"(0.05000000000000001, 0.05123137787587191)"
BRBUX,Hogwarts,6.0,"(0.047619047619047616, 0.05048101499558402)"
BRBUX,Hogwarts,7.0,"(0.046153846153846156, 0.049361614771710534)"
BRBUX,Hogwarts,8.0,"(0.045454545454545456, 0.050504036153435065)"
BRBUX,Hogwarts,9.0,"(0.04878048780487805, 0.04693848115200401)"
BRBUX,Hogwarts,10.0,"(0.043478260869565216, 0.04711862692811088)"
BRBUX,Hogwarts,11.0,"(0.047619047619047616, 0.05188395351196837)"
BRBUX,Hogwarts,12.0,"(0.05, 0.06209972451715471)"
BRBUX,Narnia,1.0,"(0.045977011494252866, 0.02658483352043147)"
BRBUX,Narnia,2.0,"(0.049999999999999996, 0.028408424004365756)"
BRBUX,Narnia,3.0,"(0.04615384615384615, 0.030525402734568136)"
BRBUX,Narnia,4.0,"(0.05194805194805195, 0.029362931966999947)"
BRBUX,Narnia,5.0,"(0.04950495049504951, 0.03748224884015679)"
BRBUX,Narnia,6.0,"(0.04705882352941178, 0.027769864472530808)"
BRBUX,Narnia,7.0,"(0.04597701149425289, 0.02247244572395671)"
BRBUX,Narnia,8.0,"(0.04597701149425289, 0.025993088916103736)"
BRBUX,Narnia,9.0,"(0.046875, 0.02499551165333474)"
BRBUX,Narnia,10.0,"(0.0449438202247191, 0.023525891920983054)"
BRBUX,Narnia,11.0,"(0.04597701149425289, 0.022716311549151984)"
BRBUX,Narnia,12.0,"(0.05333333333333334, 0.0338554675139945)"
BRBUX,Panem,1.0,"(0.047058823529411764, 0.03827941115971104)"
BRBUX,Panem,2.0,"(0.049999999999999996, 0.04612526652418115)"
BRBUX,Panem,3.0,"(0.04651162790697676, 0.03512313681961719)"
BRBUX,Panem,4.0,"(0.049180327868852465, 0.031077577165687067)"
BRBUX,Panem,5.0,"(0.05, 0.03878026300499324)"
BRBUX,Panem,6.0,"(0.04938271604938271, 0.041806380934340893)"
BRBUX,Panem,7.0,"(0.04597701149425289, 0.03676687383111796)"
BRBUX,Panem,8.0,"(0.04395604395604396, 0.03977793997689064)"
BRBUX,Panem,9.0,"(0.047619047619047616, 0.041378770862703945)"
BRBUX,Panem,10.0,"(0.04761904761904763, 0.04937371398133687)"
BRBUX,Panem,11.0,"(0.04878048780487805, 0.04086986257977022)"
BRBUX,Panem,12.0,"(0.05405405405405406, 0.04505741673658383)"
BRQJC,Aldovia,4.0,"(0.05, 0.018933384306339295)"
BRQJC,Aldovia,5.0,"(0.047619047619047616, 0.020599618137287314)"
BRQJC,Aldovia,6.0,"(0.047619047619047616, 0.02033131737795234)"
BRQJC,Arrakis,4.0,"(0.047619047619047616, 0.042587443804657225)"
BRQJC,Arrakis,5.0,"(0.043478260869565216, 0.035880986586023664)"
BRQJC,Arrakis,6.0,"(0.047619047619047616, 0.03962238100025131)"
BRQJC,Arrakis,7.0,"(0.04761904761904763, 0.045956049717414)"
BRQJC,Arrakis,8.0,"(0.043478260869565216, 0.0353432043406219)"
BRQJC,Atlantis,4.0,"(0.05263157894736842, 0.040781865587827794)"
BRQJC,Atlantis,5.0,"(0.05263157894736842, 0.03700017464996564)"
BRQJC,Atlantis,6.0,"(0.05263157894736843, 0.02790584092751183)"
BRQJC,Atlantis,8.0,"(0.043478260869565216, 0.01999347824625411)"
BRQJC,Beleria,6.0,"(0.05263157894736841, 0.07769105208446338)"
BRQJC,Beleria,7.0,"(0.045454545454545456, 0.06036848507309377)"
BRQJC,Ferelden,4.0,"(0.05, 0.09844661486248749)"
BRQJC,Ferelden,5.0,"(0.05263157894736841, 0.09003184726923938)"
BRQJC,Ferelden,6.0,"(0.047619047619047616, 0.09850559396252141)"
BRQJC,Ferelden,7.0,"(0.045454545454545456, 0.10231607183295306)"
BRQJC,Ferelden,9.0,"(0.05, 0.10533313643660573)"
BRQJC,Gondor,4.0,"(0.047619047619047616, 0.026272040960730474)"
BRQJC,Hogwarts,4.0,"(0.05, 0.030779307132225132)"
BRQJC,Hogwarts,5.0,"(0.05263157894736842, 0.04273320589836192)"
BRQJC,Hogwarts,6.0,"(0.047619047619047616, 0.06791852977841169)"
BRQJC,Narnia,4.0,"(0.05, 0.03913700073770879)"
BRQJC,Narnia,5.0,"(0.047619047619047616, 0.05195886615774982)"
BRQJC,Narnia,6.0,"(0.04761904761904763, 0.04175516140415504)"
BRQJC,Narnia,7.0,"(0.045454545454545456, 0.042884227516706355)"
BRQJC,Panem,5.0,"(0.05263157894736842, 0.02511460977240366)"
BRQJC,Panem,6.0,"(0.047619047619047616, 0.024360203826878573)"
BRQJC,Panem,7.0,"(0.04545454545454545, 0.031209259357502437)"
BRQJC,Panem,8.0,"(0.04347826086956521, 0.02706827979784189)"
BRQJC,Panem,9.0,"(0.049999999999999996, 0.04376005592202786)"
BRQJC,Prydain,5.0,"(0.045454545454545456, 0.09886210826320334)"
BRQJC,Prydain,6.0,"(0.05263157894736842, 0.10681635788353228)"
BRQJC,Prydain,7.0,"(0.047619047619047616, 0.09536519031494962)"
BRQJC,Prydain,8.0,"(0.04545454545454544, 0.10546684096891011)"
BRQJC,Qarth,4.0,"(0.05, 0.07032166396517935)"
BRQJC,Wakanda,4.0,"(0.05263157894736842, 0.0437201220728769)"
BRQJC,Wakanda,8.0,"(0.04761904761904761, 0.0339837343308161)"
BRQJC,Yunkai,6.0,"(0.04761904761904763, 0.12216703169500115)"
BRQJC,Yunkai,8.0,"(0.043478260869565216, 0.10599291189229211)"
BRQJC,Zamunda,4.0,"(0.05, 0.032174166112276824)"
BRQJC,Zamunda,5.0,"(0.045454545454545456, 0.03640315539720769)"
BRQJC,Zamunda,6.0,"(0.049999999999999996, 0.047464772885764346)"
BSZFS,Arrakis,1.0,"(0.04615384615384616, 0.04800535514731869)"
BSZFS,Arrakis,2.0,"(0.05, 0.06514428567474372)"
BSZFS,Arrakis,3.0,"(0.047619047619047616, 0.05477738628727779)"
BSZFS,Arrakis,4.0,"(0.04838709677419355, 0.05455990682607817)"
BSZFS,Arrakis,5.0,"(0.05128205128205128, 0.05032704193696823)"
BSZFS,Arrakis,6.0,"(0.049999999999999996, 0.05667669936147718)"
BSZFS,Arrakis,7.0,"(0.043478260869565216, 0.062470362391929386)"
BSZFS,Arrakis,8.0,"(0.04761904761904763, 0.04357065072103932)"
BSZFS,Arrakis,9.0,"(0.045454545454545456, 0.0554394172441999)"
BSZFS,Arrakis,10.0,"(0.043478260869565216, 0.03883671204380283)"
BSZFS,Arrakis,11.0,"(0.05555555555555555, 0.07076464155654481)"
BSZFS,Arrakis,12.0,"(0.045454545454545456, 0.05085159995009931)"
BSZFS,Coruscant,1.0,"(0.04651162790697674, 0.03826539784237451)"
BSZFS,Coruscant,2.0,"(0.05, 0.040871404059005655)"
BSZFS,Coruscant,3.0,"(0.047619047619047616, 0.04332787982600016)"
BSZFS,Coruscant,4.0,"(0.04878048780487805, 0.03857818717755801)"
BSZFS,Coruscant,5.0,"(0.05405405405405406, 0.04016328992072874)"
BSZFS,Coruscant,6.0,"(0.05, 0.04997443799295202)"
BSZFS,Coruscant,7.0,"(0.043478260869565216, 0.041217927981438994)"
BSZFS,Coruscant,8.0,"(0.05000000000000001, 0.040096699292697206)"
BSZFS,Coruscant,9.0,"(0.04651162790697674, 0.04518009854574478)"
BSZFS,Coruscant,10.0,"(0.04347826086956521, 0.033987764378862584)"
BSZFS,Coruscant,11.0,"(0.05, 0.04497120950090887)"
BSZFS,Coruscant,12.0,"(0.05714285714285714, 0.05257911532536872)"
BSZFS,Qarth,1.0,"(0.05, 0.056907214648918465)"
BSZFS,Qarth,2.0,"(0.04999999999999999, 0.04621978744145196)"
BSZFS,Qarth,3.0,"(0.046511627906976744, 0.06357083444447188)"
BSZFS,Qarth,4.0,"(0.04761904761904763, 0.04532468627520439)"
BSZFS,Qarth,5.0,"(0.058823529411764705, 0.05558617937042982)"
BSZFS,Qarth,6.0,"(0.05263157894736842, 0.04941020909605196)"
BSZFS,Qarth,7.0,"(0.043478260869565216, 0.053828815248566655)"
BSZFS,Qarth,8.0,"(0.05263157894736843, 0.05558437743427694)"
BSZFS,Qarth,9.0,"(0.046511627906976744, 0.04238800429040885)"
BSZFS,Qarth,10.0,"(0.04347826086956521, 0.053896290724519035)"
BSZFS,Qarth,11.0,"(0.05, 0.046599611315230535)"
BSZFS,Qarth,12.0,"(0.05555555555555555, 0.04285403188268963)"
BSZFS,Vulcan,1.0,"(0.04545454545454546, 0.04263631002306101)"
BSZFS,Vulcan,2.0,"(0.05, 0.05701799588272454)"
BSZFS,Vulcan,3.0,"(0.04878048780487805, 0.054006666781110324)"
BSZFS,Vulcan,4.0,"(0.05128205128205128, 0.05901203812096953)"
BSZFS,Vulcan,5.0,"(0.051282051282051294, 0.03986600313712941)"
BSZFS,Vulcan,6.0,"(0.05, 0.06502074696604164)"
BSZFS,Vulcan,7.0,"(0.04347826086956521, 0.04992448112645554)"
BSZFS,Vulcan,8.0,"(0.045454545454545456, 0.06643656523929661)"
BSZFS,Vulcan,9.0,"(0.047619047619047616, 0.0506730872892477)"
BSZFS,Vulcan,10.0,"(0.043478260869565216, 0.04241004538468907)"
BSZFS,Vulcan,11.0,"(0.04761904761904763, 0.04630332099980936)"
BSZFS,Vulcan,12.0,"(0.05263157894736843, 0.0475702594914032)"
BUMTY,Aldovia,1.0,"(0.049019607843137254, 0.04477471264960994)"
BUMTY,Aldovia,2.0,"(0.04999999999999999, 0.04438389172055589)"
BUMTY,Aldovia,3.0,"(0.04716981132075473, 0.04314888867157837)"
BUMTY,Aldovia,4.0,"(0.05154639175257732, 0.048031464527125624)"
BUMTY,Aldovia,5.0,"(0.047619047619047616, 0.03924487685889681)"
BUMTY,Aldovia,6.0,"(0.05, 0.04501886137098138)"
BUMTY,Aldovia,7.0,"(0.044642857142857144, 0.04054682573015567)"
BUMTY,Aldovia,8.0,"(0.04716981132075473, 0.04134167275412511)"
BUMTY,Aldovia,9.0,"(0.04938271604938271, 0.03886291772106308)"
BUMTY,Aldovia,10.0,"(0.04672897196261682, 0.03840314091589193)"
BUMTY,Aldovia,11.0,"(0.04878048780487805, 0.04340774552490106)"
BUMTY,Aldovia,12.0,"(0.05405405405405406, 0.04633097659015018)"
BUMTY,Arrakis,1.0,"(0.04705882352941178, 0.04494486100469908)"
BUMTY,Arrakis,2.0,"(0.05, 0.05343311619988379)"
BUMTY,Arrakis,3.0,"(0.046153846153846156, 0.050258703394195754)"
BUMTY,Arrakis,4.0,"(0.04819277108433735, 0.04769275730271674)"
BUMTY,Arrakis,5.0,"(0.05, 0.055260359742533634)"
BUMTY,Arrakis,6.0,"(0.047619047619047616, 0.04847015616836179)"
BUMTY,Arrakis,7.0,"(0.04411764705882353, 0.04044587991511897)"
BUMTY,Arrakis,8.0,"(0.04761904761904761, 0.04028155912143482)"
BUMTY,Arrakis,9.0,"(0.04545454545454546, 0.05029606131010207)"
BUMTY,Arrakis,10.0,"(0.04411764705882353, 0.047229943570003576)"
BUMTY,Arrakis,11.0,"(0.05405405405405406, 0.05933616486071415)"
BUMTY,Arrakis,12.0,"(0.046153846153846156, 0.05500249590235932)"
BUMTY,Asgard,1.0,"(0.04761904761904761, 0.05179402198637385)"
BUMTY,Asgard,2.0,"(0.05, 0.049568638358761366)"
BUMTY,Asgard,3.0,"(0.04716981132075472, 0.040771075052646356)"
BUMTY,Asgard,4.0,"(0.050505050505050504, 0.043386299218872326)"
BUMTY,Asgard,5.0,"(0.053763440860215055, 0.04517751594785343)"
BUMTY,Asgard,6.0,"(0.04807692307692308, 0.04541578863159863)"
BUMTY,Asgard,7.0,"(0.047619047619047616, 0.05094599765494552)"
BUMTY,Asgard,8.0,"(0.04878048780487805, 0.048354935901743806)"
BUMTY,Asgard,9.0,"(0.04651162790697674, 0.04254038265418485)"
BUMTY,Asgard,10.0,"(0.045454545454545456, 0.046769766035478215)"
BUMTY,Asgard,11.0,"(0.05194805194805195, 0.04060415710328915)"
BUMTY,Asgard,12.0,"(0.058823529411764705, 0.061326537641214665)"
BUMTY,Braavos,2.0,"(0.05263157894736843, 0.04027355027224665)"
BUMTY,Braavos,3.0,"(0.04878048780487805, 0.030595412728402077)"
BUMTY,Braavos,4.0,"(0.052083333333333336, 0.03285357875948308)"
BUMTY,Braavos,5.0,"(0.054545454545454536, 0.04585256093322795)"
BUMTY,Braavos,6.0,"(0.047169811320754707, 0.030536594076016544)"
BUMTY,Braavos,7.0,"(0.047619047619047616, 0.028350113307220287)"
BUMTY,Braavos,8.0,"(0.05376344086021506, 0.042801317942729546)"
BUMTY,Braavos,9.0,"(0.05154639175257732, 0.03574763766882998)"
BUMTY,Braavos,10.0,"(0.047619047619047616, 0.03077478868770993)"
BUMTY,Braavos,11.0,"(0.052083333333333336, 0.03745862749203891)"
BUMTY,Braavos,12.0,"(0.05405405405405406, 0.03872258730752132)"
BUMTY,Coruscant,1.0,"(0.04854368932038835, 0.03931754951848587)"
BUMTY,Coruscant,2.0,"(0.04950495049504949, 0.03625284236693911)"
BUMTY,Coruscant,3.0,"(0.045871559633027525, 0.03909494056308645)"
BUMTY,Coruscant,4.0,"(0.04950495049504951, 0.03576298570669178)"
BUMTY,Coruscant,5.0,"(0.05263157894736842, 0.03917993677822699)"
BUMTY,Coruscant,6.0,"(0.048543689320388335, 0.04011570265552387)"
BUMTY,Coruscant,7.0,"(0.04504504504504504, 0.03025855778594726)"
BUMTY,Coruscant,8.0,"(0.04807692307692308, 0.03238254064825307)"
BUMTY,Coruscant,9.0,"(0.04629629629629631, 0.02810228101774561)"
BUMTY,Coruscant,10.0,"(0.046296296296296294, 0.030708969364857525)"
BUMTY,Coruscant,11.0,"(0.04878048780487805, 0.03093452859014272)"
BUMTY,Coruscant,12.0,"(0.05405405405405406, 0.05142195939197927)"
BUMTY,Elbonia,1.0,"(0.04999999999999999, 0.04680867718183798)"
BUMTY,Elbonia,2.0,"(0.05357142857142857, 0.06042520338795557)"
BUMTY,Elbonia,3.0,"(0.04878048780487805, 0.06174470363314659)"
BUMTY,Elbonia,4.0,"(0.058823529411764705, 0.08856454389096874)"
BUMTY,Elbonia,6.0,"(0.046875, 0.082085397312015)"
BUMTY,Elbonia,7.0,"(0.04878048780487805, 0.05439769718948767)"
BUMTY,Elbonia,8.0,"(0.04651162790697676, 0.06016226896510721)"
BUMTY,Elbonia,9.0,"(0.04761904761904761, 0.07316698396010106)"
BUMTY,Elbonia,10.0,"(0.045454545454545456, 0.044982773184780306)"
BUMTY,Elbonia,11.0,"(0.05263157894736842, 0.06862241293835761)"
BUMTY,Eriador,1.0,"(0.048387096774193554, 0.06705158967505777)"
BUMTY,Eriador,2.0,"(0.056338028169014086, 0.06238543360750971)"
BUMTY,Eriador,3.0,"(0.04716981132075472, 0.06309103175670495)"
BUMTY,Eriador,4.0,"(0.04938271604938271, 0.06434816032168689)"
BUMTY,Eriador,5.0,"(0.047619047619047616, 0.0572150435451271)"
BUMTY,Eriador,6.0,"(0.04878048780487805, 0.07214873786593386)"
BUMTY,Eriador,7.0,"(0.04477611940298508, 0.05260198734111929)"
BUMTY,Eriador,8.0,"(0.045454545454545456, 0.0710977783184108)"
BUMTY,Eriador,9.0,"(0.047619047619047616, 0.05968157499933181)"
BUMTY,Eriador,10.0,"(0.04716981132075472, 0.054865709289476476)"
BUMTY,Eriador,11.0,"(0.050847457627118633, 0.07463464700130376)"
BUMTY,Eriador,12.0,"(0.058823529411764705, 0.08435553676263977)"
BUMTY,Essos,1.0,"(0.04705882352941178, 0.05950738421255715)"
BUMTY,Essos,2.0,"(0.04938271604938273, 0.05693440951083269)"
BUMTY,Essos,3.0,"(0.04819277108433735, 0.058325996439566666)"
BUMTY,Essos,4.0,"(0.047619047619047616, 0.05169456801641901)"
BUMTY,Essos,5.0,"(0.047619047619047616, 0.048497096410346746)"
BUMTY,Essos,6.0,"(0.04854368932038835, 0.05486782160443874)"
BUMTY,Essos,7.0,"(0.04347826086956521, 0.04449622991742592)"
BUMTY,Essos,8.0,"(0.04705882352941178, 0.06221093785311722)"
BUMTY,Essos,9.0,"(0.046296296296296294, 0.059735955559791123)"
BUMTY,Essos,10.0,"(0.04716981132075473, 0.05500601402386811)"
